location,year,deaths,incidence,region,"medical doctors per 10,000","nurses and midwifes per 10,000","pharmacists per 10,000","dentists per 10,000",composite_score,rank
Colombia,2009,0.7982740737221293,0.5755712876857789,Americas,0.1928866229667395,0.04207358270376513,0.08619246861924687,0.8465011286681714,0.34469176632015014,56.0
Cyprus,2009,0.6646830906685546,0.693033527979222,Europe,0.24496236950716194,0.20047908605122533,0.13472803347280338,0.5124153498871331,0.3428056926358886,57.0
Armenia,2009,0.5169479866424224,0.8602442446036703,Europe,0.3260500121388687,0.3017627909833548,0.030962343096234312,0.31753197893152746,0.33355787887639854,58.0
Trinidad and Tobago,2009,0.614464346119135,0.7166236684974722,Americas,0.17188638018936633,0.19402985074626863,0.38577405857740593,0.1693002257336343,0.32300771132815437,59.0
Kyrgyzstan,2009,0.661178372433402,0.9908171745371543,Europe,0.2773731488225297,0.33462318039432465,0.024267782426778243,0.1437170805116629,0.31645446209979755,60.0
Turkmenistan,2009,0.6851231563304352,0.9586924649226218,Europe,0.2521243020150522,0.2439039371046004,0.14644351464435149,0.09631301730624528,0.3106191868849672,61.0
Montenegro,2009,0.4684558115306746,0.9187413524554189,Europe,0.24811847535809659,0.3279896812235121,0.12217573221757323,0.04213694507148231,0.29890625814952776,62.0
Bosnia and Herzegovina,2009,0.5015264167263672,0.9180909285298402,Europe,0.19980577810148092,0.30385111479638843,0.07866108786610879,0.1309255079006772,0.29410952716687444,63.0
Tajikistan,2009,0.7424087039467107,0.9355677539135862,Europe,0.1927652342801651,0.2070511639334193,0.1372384937238494,0.1128668171557562,0.2917330239131412,64.0
Turkey,2009,0.749291825703196,0.63206121949056,Europe,0.19531439669822773,0.12081567471285547,0.29121338912133893,0.21294206170052668,0.2869895007380138,65.0
Mauritius,2009,0.6429706630530919,0.6879879967082191,Africa,0.13656227239621266,0.15791413303851115,0.25271966527196654,0.14672686230248305,0.2677459403083756,66.0
Cook Islands,2009,0.6488317108911803,0.5595757753349685,Western Pacific,0.17322165574168488,0.4215957250783121,0.051046025104602516,0.18133935289691497,0.26115956511706456,67.0
Brunei Darussalam,2009,0.8951709010678163,0.6942399795043198,Western Pacific,0.1369264384559359,0.3034825870646766,0.09121338912133893,0.1399548532731377,0.25888759715403276,68.0
Bahrain,2009,0.9281231987480503,0.8627339057355291,Eastern Mediterranean,0.11446953143966983,0.14495424113997912,0.13138075313807535,0.07449209932279909,0.2481581458202923,69.0
Malaysia,2009,0.7963403335688636,0.6829568108259004,Western Pacific,0.1284292303957271,0.1728395061728395,0.20167364016736405,0.0948081264108352,0.2471370675318645,70.0
Morocco,2009,0.7102521474551045,0.6935506837411042,Eastern Mediterranean,0.07501820830298615,0.0467416006387814,0.2351464435146444,0.06170052671181338,0.21545593216010203,71.0
Ecuador,2009,0.7526315854491951,0.5883491224383658,Americas,0.1442097596504006,0.10484613967201033,0.037656903765690385,0.17005267118133935,0.19559902615353209,72.0
Fiji,2009,0.611845335668886,0.545767468873784,Western Pacific,0.0463704782714251,0.12228978563970273,0.07029288702928871,0.14145974416854776,0.1753979173793466,73.0
Peru,2009,0.8136807929039904,0.542854108897647,Americas,0.1111920369021607,0.06989742644800688,0.05271966527196653,0.09255079006772007,0.16443818864096119,74.0
Thailand,2009,0.6924451629253247,0.47591485563736524,South-East Asia,0.037023549405195436,0.08881518334254654,0.10292887029288704,0.10910458991723099,0.1588938344870016,75.0
Tonga,2009,0.6492083855404525,0.4403739643573995,Western Pacific,0.0667637776159262,0.2063755297586143,0.030962343096234312,0.07674943566591422,0.15545938615022126,76.0
Cambodia,2009,0.6414715770296184,0.6752824222733972,Western Pacific,0.025127458120903133,0.04164363368343467,0.03179916317991632,0.012039127163280662,0.1404653199462117,77.0
Guyana,2009,0.6017246211576307,0.646777716319994,Americas,0.022614712308812818,0.07057306062281186,0.01673640167364017,0.02859292701279157,0.14014227319873684,78.0
Cabo Verde,2009,0.7536722823325166,0.6042352755547725,Africa,0.013109978150036417,0.04999692893556908,0.005020920502092051,0.0037622272385252065,0.122017470015031,79.0
Botswana,2009,0.4038018585711921,0.3231821556873874,Africa,0.038844379703811605,0.16927707143295864,0.04518828451882846,0.020316027088036117,0.11272194868702065,80.0
Bangladesh,2009,0.7146238621422254,0.48658401475536517,South-East Asia,0.03823743627093955,0.0,0.04602510460251047,0.018811136192626032,0.11078592065059471,81.0
Mauritania,2009,0.6792995381262943,0.4292970804238464,Africa,0.013109978150036417,0.032860389410969845,0.019246861924686196,0.015048908954100826,0.09563011925704071,82.0
Zimbabwe,2009,0.18688237465323798,0.36347691606292576,Africa,0.010560815731973778,0.04539033228917143,0.04351464435146444,0.009781790820165538,0.08435100650423542,83.0
Nigeria,2009,0.39009091547845387,0.2515574664551691,Africa,0.04030104394270454,0.05276088692340765,0.07447698744769876,0.010534236267870579,0.08418344335148979,84.0
Comoros,2009,0.6012717322121863,0.3009694216026747,Africa,0.020757465404224323,0.03507155580124072,0.02343096234309624,0.024078254326561323,0.07865147184316039,85.0
Guinea-Bissau,2009,0.3979190436717801,0.3533120009437868,Africa,0.006433600388443797,0.0317548062158344,0.005020920502092051,0.003009781790820165,0.07164055154784091,86.0
Mozambique,2009,0.28900484786625713,0.34638618279368283,Africa,0.0023063850449138133,0.014618266691235181,0.001673640167364017,0.0007524454477050414,0.06349475597999428,87.0
Mali,2009,0.32712230445794577,0.2322861929589345,Africa,0.01068220441854819,0.015539586020514713,0.006694560669456068,0.0015048908954100825,0.04896169778291672,88.0
Madagascar,2009,0.5755118602730461,0.17820546981264773,Africa,0.017601359553289633,0.004053805048829925,0.0,0.005267118133935289,0.04234902664353876,89.0
Zambia,2009,0.4251580009212247,0.1251535976659789,Africa,0.003763049283806748,0.03304465327682575,0.019246861924686196,0.012791572610985702,0.041163142905845586,90.0
Democratic Republic of the Congo,2009,0.41350117449948354,0.1645289467986245,Africa,0.007283321194464676,0.013451262207481114,0.003347280334728034,0.0,0.03739619599191892,91.0
Cameroon,2009,0.42640958296484766,0.1628450344437412,Africa,0.005098324836125273,0.014311160248142007,0.0008368200836820085,0.0007524454477050414,0.03665107113073795,92.0
Kenya,2009,0.5702368131943137,0.0,Africa,0.01735858218014081,0.014065475093667467,0.06025104602510461,0.01805869074492099,0.03359429160553519,93.0
Niger,2009,0.4306734392135918,0.10317718966985334,Africa,0.0,0.002272587678889503,0.0008368200836820085,0.0,0.0238667008860576,94.0
Central African Republic,2009,0.07177923868321323,0.022126523295046385,Africa,0.002063607671764991,0.004668017935016276,0.001673640167364017,0.0,0.006328336527991627,95.0
Greece,2010,0.4764498061627035,0.6941107312045127,Europe,0.694861851672322,0.21421215242018535,0.6504539559014267,1.0,0.6502035850172573,1.0
Norway,2010,0.5527996435805751,0.6606197641485132,Europe,0.49587978671837135,1.0,0.4137483787289235,0.6661608497723823,0.642057610438805,2.0
Japan,2010,0.5083870828470556,0.6558188629607895,Western Pacific,0.265390208434319,0.6151935542497121,1.0,0.5842185128983308,0.6255924462226952,3.0
Iceland,2010,0.6865528033136021,0.6954951817338093,Europe,0.43225884634028117,0.9191857999636517,0.31582360570687423,0.7132018209408194,0.6179297272494458,4.0
Ireland,2010,0.7148373520434959,0.6303655787921572,Europe,0.4975763451284537,0.8059005270491305,0.6498054474708171,0.45295902883156297,0.6089597306600513,5.0
Finland,2010,0.49630278898879787,0.7199507874681594,Europe,0.4142026175472613,0.6448779305749076,0.651750972762646,0.5561456752655539,0.5870798952736107,6.0
Denmark,2010,0.475234353264292,0.676666318419437,Europe,0.7360639844886089,0.6660810565214756,0.30739299610894943,0.6213960546282246,0.5846884834620745,7.0
Sweden,2010,0.4815696098816713,0.690469447294807,Europe,0.45879786718371307,0.6946144060095716,0.4941634241245137,0.6153262518968133,0.5809157993909139,8.0
Belgium,2010,0.48150992551211214,0.6685432621694858,Europe,0.34985458070770725,0.602592839401466,0.7490272373540857,0.5326251896813353,0.574402921292715,9.0
Luxembourg,2010,0.6267378722161443,0.6988187907856116,Europe,0.3331313620940379,0.6818319500817834,0.4779507133592737,0.6312594840667678,0.5658884350212426,10.0
Jordan,2010,0.9322881621743908,0.8829583738038829,Eastern Mediterranean,0.2666020358700921,0.20409523232567997,0.8132295719844358,0.5918057663125948,0.5631933482373586,11.0
France,2010,0.5583918487747435,0.6316024644760279,Europe,0.40269025690741644,0.5102683709941236,0.7496757457846953,0.5159332321699545,0.5612579418616945,12.0
Switzerland,2010,0.596010886982272,0.6838264346898599,Europe,0.45879786718371307,0.8952565578239533,0.4124513618677043,0.3983308042488619,0.5584715309160857,13.0
Lebanon,2010,0.7150656376439695,0.8146594352190537,Eastern Mediterranean,0.27581192438196805,0.09668625431635064,0.7088197146562906,0.8118361153262519,0.5517835232151977,14.0
Lithuania,2010,0.22787509502598036,0.7582323388177753,Europe,0.47564226854095976,0.4549585024535045,0.6018158236057068,0.6016691957511381,0.551247541493582,15.0
Germany,2010,0.42689711557152055,0.6711127338698282,Europe,0.45261754726127,0.6116193130187192,0.4059662775616083,0.6236722306525039,0.5416690212350178,16.0
Czechia,2010,0.44284212709770243,0.908344133679646,Europe,0.43347067377605436,0.5076634155206882,0.37548638132295725,0.5265553869499241,0.5222758328624062,17.0
Australia,2010,0.67533077832587,0.6254320557717166,Western Pacific,0.40269025690741644,0.6215544920336826,0.5635538261997406,0.39301972685887704,0.5217603581224791,18.0
Portugal,2010,0.4720522999111427,0.7717183038909057,Europe,0.4798836645661658,0.34857939056157994,0.47016861219195855,0.5811836115326252,0.5147557316996592,19.0
Israel,2010,0.7786095165985746,0.5865799478649019,Europe,0.42329132331555985,0.30066032592233594,0.506485084306096,0.6585735963581183,0.5129126909274668,20.0
Estonia,2010,0.36264510200994815,0.786959993527197,Europe,0.3904507998061076,0.3788695704852486,0.40985732814526593,0.6828528072837633,0.5119274222085493,21.0
Bulgaria,2010,0.0,0.9068272251772653,Europe,0.4514057198254969,0.2763676016235536,0.4883268482490273,0.6608497723823976,0.5097716562744681,22.0
Spain,2010,0.5758874179581994,0.7144970745910739,Europe,0.4501938923897237,0.31108014781607796,0.5953307392996109,0.45068285280728376,0.4959737886480281,23.0
Malta,2010,0.6104303424566975,0.7341541850466966,Europe,0.6197285506543868,0.3977706427576179,0.46173800259403375,0.33004552352048555,0.49177786364302317,24.0
Austria,2010,0.510002385057893,0.6751356620741236,Europe,0.5822830828889967,0.4003755982310534,0.43255512321660183,0.44081942336874047,0.49168339062781025,25.0
Italy,2010,0.47419479074690574,0.770927154016568,Europe,0.4533446437227339,0.32053068395226264,0.5590142671854734,0.4294385432473445,0.48791269415074506,26.0
Croatia,2010,0.3406233453335822,0.9142644568043016,Europe,0.3440378090159961,0.3431877385351669,0.42996108949416345,0.5569044006069802,0.4878443455217659,27.0
Ukraine,2010,0.14716854566891902,0.731001631768607,Europe,0.9999999999999999,0.4372084570182347,0.025291828793774323,0.49241274658573597,0.48737778911610596,28.0
Slovenia,2010,0.5141845378755157,0.8942281514692475,Europe,0.2924139602520602,0.49094323620282293,0.3495460440985733,0.4673748103186646,0.4772337003014494,29.0
New Zealand,2010,0.6765558412423189,0.5300661786924246,Western Pacific,0.3154386815317499,0.6350033319197915,0.4105058365758755,0.44613050075872535,0.4768388946396666,30.0
Kazakhstan,2010,0.5094798323072722,0.8808861059594202,Europe,0.45673776054289866,0.44253952868480034,0.4338521400778211,0.29969650986342944,0.47328612476333937,31.0
Slovakia,2010,0.4679389601080568,0.907125565989139,Europe,0.40438681531749887,0.380020597322348,0.39299610894941633,0.3748103186646434,0.46204041099189985,32.0
Andorra,2010,0.6706299503367895,0.7173982921997129,Europe,0.3547018904507998,0.2237232689162173,0.506485084306096,0.4984825493171472,0.4605109469066639,33.0
Latvia,2010,0.19379469795962334,0.7760796824869601,Europe,0.37384876393601557,0.30588235294117644,0.4429312581063554,0.5379362670713201,0.4572061939817962,34.0
Romania,2010,0.2892084544686634,0.9038403086935505,Europe,0.29847309743092587,0.33767492578905917,0.42931258106355386,0.4810318664643399,0.45679789475970894,35.0
United Kingdom,2010,0.5264310697077681,0.6672045172633361,Europe,0.3178623364032962,0.5277155146301569,0.41828793774319073,0.3892261001517451,0.4549764358854739,36.0
Belarus,2010,0.18622656091431056,0.7726368677403879,Europe,0.4228065923412506,0.6293087780941418,0.1867704280155642,0.40667678300455234,0.44469905564808726,37.0
Hungary,2010,0.2574231844903184,0.9194461342034825,Europe,0.34573436742607855,0.37856666868601196,0.37808041504539563,0.39984825493171466,0.4440615620538745,38.0
North Macedonia,2010,0.42308968774517075,0.9034507902331361,Europe,0.32464857004362585,0.24741018961652625,0.21854734111543453,0.5910470409711684,0.4330875868665056,39.0
Syrian Arab Republic,2010,0.8896875288015067,0.8003015001244715,Eastern Mediterranean,0.16553562772661173,0.09898830799054945,0.47730220492866415,0.5394537177541731,0.4298078437150434,40.0
Netherlands,2010,0.5745094505648671,0.6338625012543619,Europe,0.35312651478429474,0.7066698976191917,0.1277561608300908,0.3550834597875569,0.4262955327997633,41.0
Poland,2010,0.46953481934437924,0.9007552724295963,Europe,0.2619970916141542,0.34627733688738105,0.42931258106355386,0.2496206373292868,0.40820669671109955,42.0
Saudi Arabia,2010,0.8516913204435206,0.8000318061880956,Eastern Mediterranean,0.2692680562287931,0.30356818319500817,0.3845654993514916,0.27617602427921095,0.40574811801261157,43.0
Azerbaijan,2010,0.6468845172882434,0.9894493669053377,Europe,0.435651963160446,0.4307869388744169,0.1297016861219196,0.204855842185129,0.4048507392591598,44.0
Republic of Korea,2010,0.7730196549230333,0.7352890641412089,Western Pacific,0.24163839069316528,0.27648876234324826,0.42736705577172507,0.32549317147192713,0.40270245928905296,45.0
Republic of Moldova,2010,0.3089788949494149,0.7912169470215898,Europe,0.329738245273873,0.37596171321257643,0.317769130998703,0.3429438543247344,0.40063754848923677,46.0
Uzbekistan,2010,0.7367697963035268,1.0,Europe,0.3069558894813379,0.6835887805173562,0.024643320363164724,0.1251896813353566,0.39782502368028144,47.0
Colombia,2010,0.8039468133807482,0.5808367667914636,Americas,0.1992244304411052,0.04537468952565578,0.07068741893644619,0.8816388467374809,0.3858443096830573,48.0
Serbia,2010,0.2514833773027496,0.9265182504363462,Europe,0.36294231701405727,0.3630580965650935,0.1971465629053178,0.25948406676783003,0.37483405900894723,49.0
Oman,2010,0.8873075241474743,0.8506784131466482,Eastern Mediterranean,0.25496849248667,0.27370206579027073,0.29442282749675747,0.17981790591805766,0.3653401728658378,50.0
Georgia,2010,0.29590848067299536,0.9610188047357486,Europe,0.564348036839554,0.24280608226812864,0.05901426718547342,0.24506828528072838,0.3620687485966918,51.0
Mongolia,2010,0.6648737250363922,0.9519096977660394,Western Pacific,0.3336160930683471,0.21251590234445988,0.2821011673151751,0.14946889226100152,0.35896070088054177,52.0
Singapore,2010,0.8816195248548901,0.750217417663412,Western Pacific,0.21291808046534172,0.3411280063003574,0.23151750972762647,0.23444613050075871,0.35680409724270085,53.0
Cyprus,2010,0.6621343259401834,0.6887095317748877,Europe,0.2550896752302472,0.2030047858484279,0.10440985732814528,0.5197268588770865,0.35638888653937334,54.0
United Arab Emirates,2010,1.0,0.8792509615227049,Eastern Mediterranean,0.20928259815802228,0.18907130308354025,0.14267185473411156,0.33687405159332323,0.3559025829937488,55.0
Russian Federation,2010,0.1861834541586842,0.7108400519174778,Europe,0.5999757634512846,0.41539952747319314,0.03761348897535668,0.21851289833080423,0.3514391171123979,56.0
Armenia,2010,0.5205087124518588,0.8585036043924575,Europe,0.3354338342220068,0.30265947779729807,0.027237354085603113,0.32549317147192713,0.3441688681896979,57.0
Maldives,2010,0.9095658705684931,0.6266212834316733,South-East Asia,0.1736548715462918,0.30465862967226026,0.4442282749675746,0.06752655538694992,0.3329957280743696,58.0
Kyrgyzstan,2010,0.6745240746959378,0.9878033586838492,Europe,0.2772661173048958,0.32876961289150053,0.020103761348897537,0.1411229135053111,0.3210287898777968,59.0
Brunei Darussalam,2010,0.8942548894628334,0.6947273996611611,Western Pacific,0.1712312166747455,0.4399345732113648,0.07133592736705578,0.16616084977238238,0.31303472825087575,60.0
Trinidad and Tobago,2010,0.6260006363374957,0.7133068256692123,Americas,0.20722249151720795,0.16162840007269638,0.2996108949416343,0.1874051593323217,0.30473073288815355,61.0
Turkmenistan,2010,0.7034199469434018,0.9600654511380273,Europe,0.24927290353853612,0.24098867147270847,0.10830090791180286,0.07966616084977239,0.300868694206336,62.0
Tajikistan,2010,0.7614572138492328,0.9396423438842819,Europe,0.19970916141541445,0.22650996546919483,0.11413748378728925,0.11987860394537178,0.3003076458807181,63.0
Bosnia and Herzegovina,2010,0.5006225779131164,0.9175405598103379,Europe,0.20928259815802228,0.31416974616829224,0.062905317769131,0.15857359635811835,0.29988799910332137,64.0
Chile,2010,0.734710944050303,0.6129610762083713,Americas,0.16977702375181775,0.0672441994305446,0.1699092088197147,0.42261001517450686,0.29979421980386173,65.0
Tunisia,2010,0.7597307334502903,0.819897471930123,Eastern Mediterranean,0.1436015511391178,0.12515902344459923,0.19520103761348898,0.22078907435508346,0.294458440724132,66.0
Turkey,2010,0.7488838844436763,0.6355287908082945,Europe,0.2012845370819195,0.12740049675895074,0.23411154345006485,0.22154779969650987,0.28769809879727914,67.0
Montenegro,2010,0.4479497272703865,0.9183137291353829,Europe,0.24200193892389726,0.30714242442600104,0.0933852140077821,0.031107738998482546,0.2782661624942386,68.0
Mauritius,2010,0.649245795798925,0.6884037121146378,Africa,0.13899660688317983,0.16108317683407036,0.20233463035019458,0.15402124430955993,0.2627246270527485,69.0
Bahrain,2010,0.9382072412897074,0.8646672134788495,Eastern Mediterranean,0.11500242365487155,0.14345429211849514,0.10505836575875488,0.07663125948406677,0.2570563527048633,70.0
Malaysia,2010,0.7971210623167917,0.6755674510452623,Western Pacific,0.13681531749878817,0.18713273156842547,0.17574578469520105,0.10091047040971168,0.25616335109852995,71.0
Seychelles,2010,0.6370807417046077,0.6934868465502853,Africa,0.12493940862821135,0.25377112740049673,0.027237354085603113,0.15174506828528073,0.241614264195968,72.0
Mexico,2010,0.7740227967722957,0.6652961769697228,Americas,0.24054774600096945,0.1377597382928454,0.0317769130998703,0.08801213960546282,0.22935608408563052,73.0
Philippines,2010,0.7470370373661908,0.4714041855243831,Western Pacific,0.0631362094037809,0.15139031925849636,0.16731517509727628,0.17071320182094082,0.22019923825311508,74.0
Thailand,2010,0.6917760624237352,0.47252906633973524,South-East Asia,0.04374697043141057,0.11358817471375779,0.08236057068741895,0.13125948406676782,0.17980075089380926,75.0
Tonga,2010,0.7031281869678633,0.4391578366962132,Western Pacific,0.06277266117304896,0.21663536681407883,0.023994811932555125,0.07056145675265554,0.1732600485466413,76.0
Bolivia (Plurinational State of),2010,0.6950410069571804,0.6646282888807624,Americas,0.0498061076102763,0.04083116253710547,0.036316472114137494,0.07283763277693475,0.16983696001867754,77.0
Marshall Islands,2010,0.6371885173821951,0.4674448150045276,Western Pacific,0.07186136694134755,0.13897134548979218,0.025291828793774323,0.05842185128983308,0.15732205900468763,78.0
Cabo Verde,2010,0.761145679840299,0.6047467225039518,Africa,0.06677169171110034,0.05555218998000848,0.005188067444876784,0.006069802731411229,0.1494047954204082,79.0
Cambodia,2010,0.6512053389247319,0.6769036762689229,Western Pacific,0.02484246243334949,0.04222451081359422,0.024643320363164724,0.012898330804248863,0.14866110500753185,80.0
Kiribati,2010,0.5587489961713994,0.38190435465596084,Western Pacific,0.04301987396994668,0.21621130429514748,0.023994811932555125,0.028072837632776935,0.14406936452057892,81.0
Bangladesh,2010,0.7239928629692954,0.4926952089981891,South-East Asia,0.03999030538051381,0.001756830435572787,0.051880674448767844,0.022003034901365705,0.1302985501943911,82.0
Mozambique,2010,0.309763422502384,0.34932576893196843,Africa,0.0033931168201648087,0.01605379535954443,0.001297016861219196,0.002276176024279211,0.06910003180895526,83.0
Burundi,2010,0.5159383881773589,0.21759174640213308,Africa,0.002787203102278236,0.029623795965348032,0.0019455252918287938,0.0,0.06492681852646923,84.0
Madagascar,2010,0.5921605449487692,0.1707405577881298,Africa,0.019873969946679594,0.003937723390076935,0.0,0.006828528072837632,0.06201322308237407,85.0
Mali,2010,0.35530892001067915,0.23120897369189453,Africa,0.008967523024721279,0.016538438238323135,0.005836575875486381,0.0015174506828528073,0.057492567165041364,86.0
Kenya,2010,0.5987158305879265,0.0,Africa,0.018056228793019873,0.03422790331374568,0.04798962386511025,0.01669195751138088,0.057056024074116314,87.0
Zambia,2010,0.4632521175987808,0.1255920736709275,Africa,0.0046049442559379546,0.034106742594051005,0.014915693904020755,0.013657056145675264,0.05656509190546909,88.0
Cameroon,2010,0.45292676732072346,0.16439609656911025,Africa,0.007876878332525449,0.024050402859392986,0.001297016861219196,0.002276176024279211,0.054408905232464694,89.0
Sierra Leone,2010,0.30278170957286676,0.26741119034161986,Africa,0.0,0.0,0.0032425421530479902,0.0007587253414264037,0.0539462749300152,90.0
Burkina Faso,2010,0.3568301491931968,0.20047617163029008,Africa,0.002666020358700921,0.023384018901072272,0.007133592736705578,0.0015174506828528073,0.053912338703411083,91.0
Monaco,2011,0.18640970814315738,0.6884740797704082,Europe,0.8910746812386158,0.9999999999999999,0.9999999999999999,0.8576893649579189,0.8227291565349673,1.0
Norway,2011,0.5536347692752562,0.6146952808472829,Europe,0.5040680024286583,0.9406379871953274,0.23514400291651477,0.6763580719204284,0.6186731314372379,2.0
Iceland,2011,0.6868902043541215,0.6517157922726952,Europe,0.4210078931390407,0.8704930922161069,0.17936565803864382,0.6786534047436877,0.5990006970902181,3.0
Greece,2011,0.46085101476293333,0.653068009557373,Europe,0.6966605950212509,0.1975738515107267,0.36857455340867656,0.9999999999999999,0.5975437108120966,4.0
Denmark,2011,0.4934218370246679,0.6313026662241673,Europe,0.7462052216150578,0.6160844659103673,0.17608457892818083,0.6136189747513389,0.5765227382790628,5.0
Ireland,2011,0.7094008525466493,0.5698953362541551,Europe,0.49386763812993323,0.7419409187914187,0.38169886985052864,0.4452945677123183,0.549552495771595,6.0
Sweden,2011,0.48730107163390124,0.6428086095583275,Europe,0.46763812993321197,0.6433786364146917,0.2814436748086037,0.6258607498087222,0.5420256901600563,7.0
Switzerland,2011,0.6027290239532668,0.6393364813920744,Europe,0.4608378870673953,0.8574076154105359,0.24207072548304773,0.39862280030604436,0.5358677231950465,8.0
Luxembourg,2011,0.6332613331457508,0.6608838903500555,Europe,0.3327261687917426,0.6425362237448051,0.2628508931826467,0.6434583014537107,0.5328590260239195,9.0
Finland,2011,0.499419559326562,0.6841123639607153,Europe,0.42574377656344875,0.6149612490171852,0.36419978126139263,0.5592960979342004,0.5288604467476891,10.0
Ukraine,2011,0.18034874778619836,0.6924956496647704,Europe,1.0,0.4027855778950915,0.013853445133065986,0.4996174445294567,0.5147824894572388,11.0
Germany,2011,0.4295161617050608,0.6266934522485571,Europe,0.46290224650880396,0.5700887341345614,0.22858184469558873,0.6335118592195867,0.5135774572558316,12.0
Lithuania,2011,0.23369251326830487,0.7243588730439526,Europe,0.49301760777170617,0.42918117488487023,0.3594604447685016,0.6281560826319816,0.4997724732572257,13.0
Czechia,2011,0.4422211055305182,0.8933635605033047,Europe,0.4371584699453552,0.46461866786476463,0.21618665694495076,0.5416985462892119,0.4994802148959806,14.0
Belgium,2011,0.4840864147433803,0.6233716251208848,Europe,0.34948391013964786,0.5716612377850163,0.4243528982865476,0.5394032134659525,0.49791972825301595,15.0
Portugal,2011,0.47621108887402386,0.7412091427126172,Europe,0.49617486338797817,0.33247220038189373,0.2737878235508567,0.5876052027543993,0.4866505268276694,16.0
Estonia,2011,0.352591375556902,0.7565605902363007,Europe,0.3955069823922283,0.35600359429405815,0.22858184469558873,0.6794185156847743,0.47665678920049975,17.0
Malta,2011,0.6060239435757561,0.6967896789451548,Europe,0.6401942926533092,0.37975963158485904,0.2876412686839227,0.33511859219586837,0.47451235970352595,18.0
Australia,2011,0.6762070946816108,0.5776143676276392,Western Pacific,0.39574984820886466,0.5982253173087724,0.24681006197593872,0.4108645753634277,0.4729135199069644,19.0
Israel,2011,0.7778656693241635,0.5317032424947591,Europe,0.4229508196721312,0.2826575311692688,0.2829019321910317,0.6006120887528691,0.46849765226527007,20.0
Austria,2011,0.5103087800782727,0.6395973248051959,Europe,0.5874924104432302,0.37442435134224417,0.24753919066715274,0.44912012241775057,0.46777833111822315,21.0
France,2011,0.5623090712624171,0.576059993791029,Europe,0.3748633879781421,0.4806806694372683,0.3474298213634706,0.4965570007651109,0.466450538215275,22.0
Bulgaria,2011,0.0,0.893719619552398,Europe,0.46156648451730425,0.2548579130630124,0.27451695224207073,0.6985462892119357,0.4629653977700988,23.0
Slovenia,2011,0.5170895213172227,0.8790521111565477,Europe,0.29908925318761387,0.4613051780298775,0.20123951877506377,0.4781943381790359,0.45908350939330306,24.0
Croatia,2011,0.34675844117901955,0.9018165435023247,Europe,0.34984820886460233,0.32376726945973267,0.25300765585125773,0.5654169854628921,0.45503581090466366,25.0
Spain,2011,0.5727893314365062,0.6772478784226631,Europe,0.45865209471766855,0.29018308435358864,0.33940940576011663,0.47360367253251723,0.4528311315022803,26.0
New Zealand,2011,0.6705692490174644,0.46423831331374055,Western Pacific,0.31791135397692777,0.5905874424351343,0.23477943857090777,0.4575363427697016,0.44971483441821575,27.0
Kazakhstan,2011,0.5336638594185898,0.8631583535373526,Europe,0.45877352762598667,0.4192407053802089,0.2821728034998177,0.2930374904361132,0.4490493824634855,28.0
Italy,2011,0.4723885939247484,0.7395880783957959,Europe,0.4612021857923498,0.29338425249915756,0.3477943857090776,0.44605967865340473,0.44665389686525514,29.0
Netherlands,2011,0.574996770318416,0.5818349040383234,Europe,0.3723132969034609,0.6613501067056049,0.07510025519504192,0.37337413925019125,0.4408243877660954,30.0
Andorra,2011,0.6716091929171926,0.6700704766124589,Europe,0.37632058287795994,0.20745816017072896,0.30003645643456067,0.5409334353481254,0.43914837856079053,31.0
Belarus,2011,0.17600970181759712,0.7388014902073262,Europe,0.45622343655130543,0.5813770639110413,0.11921254101348887,0.4139250191277735,0.43791197739105336,32.0
North Macedonia,2011,0.4306041327403347,0.8913309270143968,Europe,0.33175470552519737,0.2285746377625519,0.13962814436748086,0.6082631981637338,0.43493281836130887,33.0
Slovakia,2011,0.46638872933501907,0.8942902281104326,Europe,0.3970856102003643,0.3419072222846231,0.22858184469558873,0.37107880642693186,0.4299585480060645,34.0
Colombia,2011,0.8154432274121033,0.534134295857516,Americas,0.2085003035822708,0.04290688531955521,0.04156033539919795,0.9265493496556999,0.4272276008192459,35.0
United Kingdom,2011,0.5350441886078549,0.622405244044827,Europe,0.32119004250151795,0.4753453891946534,0.27597520962449873,0.4001530221882173,0.42575151118733756,36.0
Uzbekistan,2011,0.7348933829094337,1.0,Europe,0.3011536126290225,0.6344490621138942,0.013853445133065986,0.1293037490436113,0.4251918792136412,37.0
Romania,2011,0.3165259844417174,0.8899672577161236,Europe,0.3017607771706132,0.31652252049870827,0.2602989427633977,0.5026778882938026,0.42517632562934016,38.0
Hungary,2011,0.2643528833886333,0.9069487487712073,Europe,0.35567698846387374,0.348871167022352,0.21035362741523878,0.40244835501147663,0.4096644489013977,39.0
Latvia,2011,0.2047640018094602,0.7445329995185984,Europe,0.37607771706132365,0.2787262720431315,0.24024790375501273,0.5409334353481254,0.40937310130601,40.0
Azerbaijan,2011,0.6525020021453198,0.9873764063626473,Europe,0.4080145719489982,0.3756598899247444,0.06525701786365293,0.19816373374139248,0.4078395336559089,41.0
Georgia,2011,0.2830853366211016,0.9539567233407454,Europe,0.5719489981785064,0.22262158822868697,0.03135253372220197,0.3450650344299923,0.4002222662102508,42.0
Saudi Arabia,2011,0.8595172771915868,0.7724140121881767,Eastern Mediterranean,0.2711596842744384,0.2790632371110861,0.21399927087130877,0.29227237949502677,0.39399291815406934,43.0
